tenure,monthly_charges,total_charges,tech_support,contract_type,churn
33,78.2686146554583,2524.0686078466424,0,2,0
65,32.41073677137774,2145.2229410591585,1,1,0
18,32.14149055049721,614.0816298006928,0,0,0
49,92.11323573568237,4592.1274879958855,0,1,1
11,38.37846651079012,446.10871128383206,0,0,1
26,52.83854996166053,1354.1471571311965,0,0,1
63,68.72120069219139,4354.986157546573,0,0,1
59,22.47648775761512,1322.097747589095,0,0,1
27,44.881902701993184,1255.0806296575045,1,0,1
49,60.788960850728,3045.375673028274,0,2,0
33,47.96363184932062,1574.372033708391,0,1,1
1,33.63703274675658,121.50251473749353,0,2,1
21,92.80122577961974,2008.2431047530906,1,0,1
55,101.31476551679849,5573.19632039547,0,1,1
6,45.747897614372484,308.0245494391318,1,0,1
69,97.44194946063033,6738.769357132502,0,0,0
5,58.55535644013138,293.8764818408716,0,2,0
3,70.66857908540028,307.6629900798514,1,2,1
53,105.60010748931528,5622.685919983244,0,0,1
23,94.99536818024079,2142.845050113985,0,2,1
53,100.51168513161777,5275.7208281293115,0,1,1
37,33.68451665863568,1196.9722703469088,1,2,0
17,26.971942583372947,482.9982489632487,0,1,1
1,109.3404729087987,92.26478929284583,0,2,1
51,58.783426957109434,3014.61946064322,0,2,1
45,48.78796780696808,2242.2783655616327,0,0,0
4,92.46962542618245,471.3141782263442,0,0,1
62,103.64155965798567,6409.853037110694,0,0,0
65,106.2489621898301,6835.755011972295,0,1,1
32,51.59971411252273,1740.8109548672637,0,2,0
34,105.2212391201674,3504.667088969738,0,1,0
39,24.09339443743454,864.8209476871575,0,1,0
26,24.966149145971887,737.442390793614,0,0,1
34,82.35191951741544,2853.276839978999,1,0,1
54,26.310636911554624,1445.0164102852589,1,0,0
3,52.46091685101615,154.88670068037476,0,1,1
50,87.2755986246924,4351.819730364858,1,0,1
12,53.726689605422635,612.1789740153547,1,0,1
65,37.9599781440096,2453.246420646853,0,0,1
54,48.135062185384164,2596.9225889592085,0,0,1
5,65.75753322504318,260.0651715282448,0,0,1
57,67.53858553554824,3808.6879497276263,1,0,1
17,98.30002313472019,1565.5044808470336,0,2,1
47,95.01532294315125,4469.616550933125,0,0,1
23,65.68178045561352,1514.5860105333275,0,2,0
14,104.56673490987714,1552.860060551539,1,0,1
66,31.423713859139582,2092.7428608048403,0,2,1
51,45.53533502289015,2294.4999828216287,1,1,1
38,102.79764635022515,3896.292811223569,1,2,0
64,57.79940386261531,3723.502962832935,0,2,1
38,118.11815587938422,4499.87055474385,0,1,0
50,66.62532815278354,3360.1807035997567,0,2,1
30,99.19356229637641,2994.659107568189,1,1,0
51,60.23070413823719,3059.1336977905967,1,1,1
63,62.49535190624304,3910.4175055396618,1,0,0
52,58.28831472841835,3001.514255679756,0,2,1
38,91.90756205108117,3446.2237937099817,0,2,0
30,74.75178840599945,2188.447687991257,0,0,1
51,114.37781113683691,5925.191564521806,0,1,0
5,45.08903165341047,231.68066584935514,1,2,0
29,30.056273208344436,863.8668504865719,0,1,1
4,59.326148509921524,212.5103782310408,0,2,1
10,81.6712707646776,838.1566631133227,0,0,1
56,106.0798936915495,6000.657241029576,0,0,1
17,54.619688668032765,964.697931169344,0,1,0
17,85.37867511244616,1497.5169312771602,0,0,1
69,55.01986810232191,3767.044459951013,1,0,1
34,81.72195829944582,2778.340120091989,0,1,1
6,108.48079470306509,622.2158626254425,0,0,1
53,43.1357642259409,2291.54707391503,0,0,0
66,60.424164210703914,4051.624388309369,1,0,1
43,119.32651964297466,5153.010536893103,0,1,1
23,106.85570282494608,2539.016883273562,1,0,0
55,76.4639857896202,4191.093037906604,0,0,1
16,71.66275918542753,1106.2560942659882,0,1,0
8,48.4600382304681,413.28673017845875,0,0,1
4,71.72094276935294,292.8266892385527,0,2,0
4,104.81814982799472,435.40771197021223,1,0,1
56,88.51745132777806,4965.638282503896,0,2,1
25,49.004402817798656,1200.8883517773925,0,0,1
67,40.14639210535329,2699.5950734471703,0,2,0
67,46.52085369968291,3165.5657246702135,1,0,0
27,36.97592013928265,1052.1552291557293,1,0,1
32,29.564069602371596,921.5743973166225,0,2,0
50,61.9136174442055,3107.2311687967995,0,0,1
61,31.32996043982677,1984.9831409735125,1,1,0
51,37.191255772710434,1873.359506955256,1,0,1
19,74.73246843394861,1387.444580273396,0,1,1
21,36.45992736995747,805.3786229675504,0,2,1
5,26.387976743090285,162.88784406447536,1,2,1
42,51.73888500278852,2131.1843660305126,0,0,0
61,42.031909862196756,2493.9734717461265,0,0,1
22,71.53051879943767,1584.2492187024463,1,2,1
21,30.236708458320933,614.0410227314933,0,2,1
70,95.17707876829782,6578.191701049426,1,0,0
1,110.62335194351387,76.26322575109063,0,1,1
5,94.34351739561944,501.84807772982595,1,0,0
12,73.28270374013943,871.8219093361233,0,2,1
46,106.06678217888852,4957.377182479804,1,0,1
34,89.49183797815076,2938.3606207361886,0,1,1
49,21.055112245018986,1098.6001185802877,0,1,1
45,59.40901527745031,2656.2105184969546,0,2,0
27,105.09518994068,2813.149061600541,1,2,1
26,54.58588579752693,1341.6733389032875,0,0,1
47,23.52151735255235,1128.7654080270984,0,1,1
56,94.61796385522723,5207.2678761930465,0,2,1
63,100.20382702828685,6353.736285011968,0,1,0
48,36.05936950433086,1655.1815329557933,0,1,0
61,73.73404968431812,4429.99173273156,1,1,1
26,39.19554389957258,959.5234105547529,0,0,1
36,91.92344190441467,3273.446410189253,0,1,0
1,47.15504551774856,94.25884257272361,1,0,1
8,51.621512256333006,488.16992473174673,0,0,0
52,104.49708536401013,5403.218761481526,0,2,1
47,67.63223522069043,3176.3869003071472,0,0,1
56,86.97544512182478,4895.120792275813,0,0,0
14,60.23730507224676,826.8566528247594,0,0,1
28,49.80068571937554,1416.9570815071647,0,0,0
2,82.54780604246614,164.8916385097307,1,2,1
26,35.485757407882126,909.9566986671086,0,1,0
14,57.2999835566863,731.2089850485033,0,0,1
59,40.90370373859223,2420.7706804731747,1,0,1
56,89.57949669407455,5064.370600100578,0,0,0
7,114.42088383461076,762.0322944552612,1,0,1
3,119.55109680158664,260.2397586952934,0,1,1
23,65.02768104415907,1479.6591319008933,0,0,0
18,45.25303896364444,890.0432335859759,0,1,0
38,64.28293703843241,2503.3491042348187,0,0,0
15,104.72694099627238,1541.8810046549563,0,0,1
64,40.60056785520399,2621.2120929825483,0,0,1
28,115.20956516529237,3256.545120285715,0,0,0
39,54.1865768798151,2187.7934043872724,0,2,1
57,118.5803659450305,6681.551744056713,0,0,0
17,103.86088875339622,1712.1936972762537,0,0,1
44,100.85705341473903,4337.222582186684,0,2,1
25,51.790467377328355,1260.8412245159652,0,1,1
17,20.877721194792947,408.23653868492187,0,0,0
13,58.213290882598784,728.7868234760002,0,2,1
25,50.18093696626937,1189.113977665719,0,0,1
68,23.739699040879728,1625.6313556539264,0,1,0
10,70.53652565059296,717.9836983452974,0,0,1
67,60.30313112827366,3989.4573129467685,1,1,0
18,83.45564677415248,1476.8993465755048,0,1,1
34,82.11863221940831,2799.562321492164,0,0,0
8,32.07466358966801,293.8966335519335,1,1,1
40,117.69655461266225,4675.418561832037,1,1,0
42,38.6931429441447,1585.4631863185434,1,1,1
41,64.52740247647046,2741.251236006886,0,2,1
6,68.8117543433735,399.1692145230021,0,1,1
52,101.30627972141201,5280.398260724127,1,0,0
26,29.922959609464677,810.4151976658632,1,1,1
64,62.864427920853174,3933.9790851772073,0,1,1
59,82.85021702362039,4887.236456308678,0,0,0
56,41.51556216240556,2242.585666861028,1,1,0
59,82.74678987660728,4875.521730281459,0,1,1
70,112.36648375496527,7934.310057939394,0,2,0
33,119.7518131172675,3901.8864165337304,0,1,0
53,23.245107679067573,1148.6697475031904,0,0,0
22,43.558822824467754,1052.6783909816202,0,1,0
21,51.03071157916975,1014.2920843924561,0,2,0
70,59.91261004449661,4118.953753253413,1,2,1
70,44.22571575847674,3176.7516815628805,0,2,1
4,40.34879945553125,102.07170173226727,0,2,1
62,115.45538424175,7240.4795334749315,1,0,1
62,111.85216027705178,6948.538478585743,0,1,0
24,24.699250100311748,656.9798562411538,0,1,0
55,53.881302160484815,2972.7749356314275,0,0,1
9,60.51485536784066,598.6188165470038,0,0,1
3,43.90145346659433,85.78191927074465,0,2,1
31,82.88728969881754,2538.8258424621768,0,1,0
40,84.0380746644241,3255.7474130222317,1,2,1
36,105.05042283285971,3830.404295870842,1,2,1
24,94.08692683852178,2279.0647112902902,0,0,1
6,74.25733269659557,395.1777649131023,0,2,0
66,85.35867700444199,5546.227579877275,0,0,0
4,47.39887815430181,203.68617004846442,0,1,0
6,79.30561899673577,559.6314407190241,0,0,1
51,68.92272547499192,3508.1609530954715,1,0,0
62,33.334446731637044,2033.8133954354112,0,2,0
57,44.254427658297075,2475.648662515535,0,0,1
66,49.169345072158606,3307.644210150784,0,1,0
8,112.4309567052558,860.4852624215326,0,0,1
26,43.03866393858894,1100.4463074024284,1,0,0
51,48.924390281966815,2547.2306497762465,1,0,1
45,56.93541300894323,2593.967665644261,0,1,1
44,86.3742738625387,3783.8225834523687,0,0,1
5,31.823839247214053,124.17034917360299,1,0,1
70,115.3945212493776,8150.895401943701,1,1,1
26,106.55712200947644,2714.6666884910887,1,0,1
68,77.72160730089502,5274.555037204492,0,0,0
19,87.40378674249567,1585.3781237403025,0,2,0
20,21.6660471244216,492.7643013852837,0,0,1
12,53.89447753484487,622.9894366239881,0,0,1
47,99.5660230661442,4644.621794172995,1,1,1
1,27.74829737923859,60.83142064847496,0,1,1
14,48.231383421072024,603.9635993299014,0,1,1
64,78.52968283343114,5057.668770400535,0,2,1
38,45.64130276989418,1716.3423656526036,1,0,1
37,113.39779741445192,4135.453543595711,0,2,0
11,33.10586308042904,314.6513453716285,0,2,1
3,99.73943579077786,265.0083023942467,0,2,1
33,70.79486919064082,2314.0284995179604,0,0,1
6,95.0330775819956,510.2721617999129,0,2,0
50,51.071532831144744,2568.3024410356393,0,0,0
10,71.44896023120387,653.2535031142552,1,1,0
5,105.68353497231763,410.1615522046737,0,0,1
23,66.68780991231044,1629.8006094230163,0,2,1
10,55.971986191026964,569.616239365218,1,1,1
44,73.61553862527362,3339.5582790943176,1,0,0
2,91.73627530363669,131.28958310592088,0,2,0
13,64.35633454985027,860.6220848624534,0,1,1
40,113.8876975142273,4600.238335512256,0,1,1
2,49.49458240423421,89.52185189980563,0,0,0
65,67.54636061691204,4318.290941320349,1,2,0
63,95.69276593414415,6015.420197139966,1,1,1
17,88.91210904957582,1542.8257004976008,0,0,1
9,106.36410524171562,986.6879696704755,0,1,1
15,119.68091806811088,1795.1323403987603,0,1,1
24,62.68583287950896,1549.3243862668023,0,1,1
38,31.115087978331182,1224.8776492512027,0,0,0
35,23.0415880807968,780.2722028249128,0,0,1
49,92.68769061397717,4465.67585734197,0,1,0
69,107.40136713087156,7420.216027430677,0,2,0
62,42.07125859444187,2571.0861545543758,0,1,1
60,35.8448037189906,2157.8756531844,0,0,1
50,26.2205091525691,1378.30195030605,0,0,0
9,102.27029217172064,942.3072303390406,1,1,1
34,51.13819398925843,1803.511381095873,0,2,1
35,60.169689275977646,2055.3651346083893,0,0,1
1,70.27501916096122,124.64780609499581,0,1,1
40,103.94532342095508,4241.642833420787,0,0,0
64,85.0833221561485,5448.548718328905,0,0,0
22,81.50646298578113,1909.2448553720692,0,0,1
60,37.56720999559107,2211.161039149034,0,2,0
64,71.31898917098297,4532.473613454938,0,2,1
11,91.53810171786552,1039.4158964179442,0,0,1
14,117.32608830304918,1645.288513484198,0,1,0
60,40.14063092133522,2371.2924886410524,1,0,0
30,20.954335306722665,659.5852630324683,0,1,1
35,27.530143359846974,981.3320932612638,0,1,0
37,57.58524651819792,2101.3402873467103,0,0,1
5,102.05446477459871,519.7249051752123,0,0,1
26,20.714208176824506,576.5206886289834,0,2,1
62,65.67305928858403,4041.306736567284,0,1,0
4,52.92306153413945,237.5420366186022,1,0,1
42,25.248171009972758,1017.0710210427884,0,1,1
18,65.02362866726173,1136.7340969619688,0,2,1
40,45.474870733671885,1874.574195007889,0,1,1
39,55.18848343470064,2183.0381686086466,0,0,1
14,90.5615304784293,1173.519551292624,0,1,0
32,72.15509839109671,2290.251917262968,1,1,1
51,32.46474289928133,1680.186726593006,0,1,1
38,116.1414540423639,4420.318534469245,1,2,0
23,83.59107657097384,1953.504973391596,0,0,0
63,96.58684256625315,6090.770164663064,1,1,0
15,27.921315000837083,412.1898413385896,1,0,0
25,24.70583794600189,609.4878418581851,1,0,1
17,21.944805036808116,427.6206513054648,1,1,0
66,38.879402777344445,2600.787562626265,0,2,0
53,61.44083977184951,3276.6016980952973,0,0,0
51,113.58261334028228,5797.154935299435,0,2,0
39,65.70596592657763,2535.091736567517,0,0,0
51,49.02551053725294,2484.963354191823,1,0,0
70,76.19352535196634,5386.7803308594885,0,0,1
6,31.193457813478922,235.68587160768436,0,1,1
67,80.95058910049832,5391.260848248616,0,1,0
7,76.84319543305034,542.8983604175974,1,0,1
51,99.19930334057096,5084.0878364998225,1,0,1
42,118.6687611617024,5005.747189361834,0,1,0
64,45.08734717161105,2906.8643531362786,0,1,1
15,70.96564508037606,1008.8809352868041,0,0,0
29,110.88654063190036,3157.1354738977197,0,2,0
33,98.51898844228413,3309.636355763442,0,1,1
27,68.74063031008076,1931.4482783167732,0,0,1
36,114.53716496147779,4049.2618816610275,0,0,1
29,25.72366935168094,744.598404366514,0,1,0
38,113.0998619712584,4338.497294774486,0,0,1
57,25.050739238280656,1317.7032113940102,1,1,1
27,74.73047441146844,1964.0559162056954,1,0,0
55,109.04409480010858,5992.815362899615,0,1,1
33,46.27209435613028,1497.1171809493885,1,0,1
68,67.22484989451586,4581.746967884356,0,2,0
66,52.43288791369666,3534.0947036881644,0,2,0
10,115.21439170763514,1109.5040357006899,0,2,1
5,102.36455947530908,514.3364419423141,1,0,1
38,90.90015113263796,3436.965936890533,0,2,1
13,78.76269866151087,1030.7333480032983,0,1,0
31,102.05917893241481,3164.1245528606637,0,1,1
47,59.226704152354706,2915.5150051172986,1,0,0
52,64.7551855106062,3441.7485194939013,1,1,1
56,93.00017210808615,5128.962862020962,0,2,1
15,55.77547632937142,791.6254067919459,1,0,1
29,26.390094204837382,726.4198690298533,0,0,0
8,27.433460888607147,157.7539129024671,1,0,1
5,31.536280130570386,89.26325161339518,1,0,1
29,106.96813233436627,3093.1575164618826,0,1,1
47,67.22264257562043,3122.4798228535783,1,2,1
68,91.28823693447364,6163.06042822091,0,0,1
45,59.29093356048933,2769.1157090766596,1,1,0
2,45.871094741563454,58.198308445142885,1,0,1
27,54.71921675622119,1455.260466027312,0,0,0
36,99.41823453171835,3616.129267491491,0,1,0
36,82.52161250314381,2948.4516265094567,0,0,1
26,113.7639779957902,2899.57975236796,1,1,0
43,87.97047785768339,3769.8335626877993,1,0,1
27,77.0181631754694,2179.927076882479,0,1,0
69,81.01960089858345,5566.280357489012,0,0,1
20,114.23714394684146,2239.1545421453366,0,2,1
11,98.8200929866706,1108.0325393958276,0,2,1
38,22.404123736643783,836.0609776094652,0,0,1
6,73.41396961356972,577.4335240650705,0,0,1
23,88.83384115465648,2003.8334989707691,0,0,1
47,94.86984784391551,4545.569384674531,0,1,1
46,41.31421193139367,1958.6232263385612,0,0,0
12,106.71773544513522,1261.545560185528,1,1,0
13,115.58431471751638,1502.4203265948931,0,0,0
62,43.67153058448697,2656.1409033109667,0,0,0
60,108.26154575172458,6468.770668622325,0,0,1
43,29.69787625160954,1257.5863873390936,0,0,1
68,25.57068361152452,1746.6991621341901,0,1,1
5,32.922380010274935,93.97789375267155,0,0,0
37,25.7741079467036,969.2162275448479,0,2,0
31,104.5012237155776,3232.2445141180733,1,1,0
9,25.905014445827195,253.05052006308637,0,0,0
51,47.16641913636555,2432.852708066861,0,0,0
29,30.37563435358564,869.5966240611942,0,0,1
40,49.542203631376495,2006.098034099624,0,1,1
41,29.05594676009205,1186.9350090924775,1,0,0
11,86.8003250743014,991.9772252887186,1,0,0
23,33.33268163425751,782.457968405909,0,0,0
1,105.18459258388879,114.23666764119086,0,0,1
46,101.7191050726641,4673.956534535846,1,2,0
21,21.36616854706094,513.4803351357804,0,2,1
36,109.57263555151145,3964.8741413191633,0,0,0
54,22.894431674336705,1170.226186764252,0,1,0
57,43.96457849575566,2482.383435794879,0,2,1
1,23.238913777599507,11.809673361257714,1,0,1
63,53.584348703931596,3375.7578103324004,0,1,0
54,71.38665257132716,3863.714606412992,0,0,0
55,99.66448690151381,5434.335943869419,0,1,1
40,53.79815504698362,2148.5263088585984,1,1,1
15,90.54900246731167,1342.5289696469315,0,2,0
21,38.75044571189804,867.9965720875567,1,0,1
47,95.05984567441264,4418.05883123133,0,1,1
53,43.599660590923754,2309.9130813185507,1,0,0
9,34.354475594376794,274.92102473236815,0,0,1
52,38.54088503740543,2097.275817721072,0,2,0
57,38.206312888185536,2240.5905147592493,0,1,1
26,71.28628793769911,1771.3255906106472,1,0,1
41,104.4797581188146,4243.859398617112,0,1,1
35,27.960507699250563,1022.1639340771557,0,0,1
63,90.69563184934226,5736.688958910723,0,0,1
25,85.43464596528577,2157.1627382644597,0,1,0
38,107.25199518293624,4085.1184522395565,1,1,1
2,44.41475605069073,136.38950635477715,0,0,0
7,65.01098586850296,494.12573129939364,1,1,1
34,112.58273744435174,3813.285266121984,0,0,1
17,85.99934501353172,1402.0259402336928,1,0,0
43,58.87684128615969,2447.200912245209,0,0,1
59,33.141238285526846,1950.151122584229,0,2,1
51,46.248500790059104,2266.6784570808263,0,2,0
54,78.12154774893833,4231.11341462644,1,0,0
24,91.81679475605137,2188.201497239362,0,0,1
25,32.44218868518935,908.2502689528056,0,1,1
71,79.9597260044054,5694.297009937399,1,1,0
52,75.0351278838751,3900.3653909833897,1,0,0
70,71.3955446690708,4916.8796408484395,1,0,1
33,89.01231176820079,2874.2902340848254,0,2,0
49,103.74495950834618,5117.570723022276,0,1,1
29,52.298968317686835,1501.0152481634648,1,0,1
63,108.90121901109595,6987.545585101019,0,1,0
22,36.063361261855064,789.2413830190484,0,0,0
26,37.302386975116434,978.3081753599649,0,0,1
28,46.67720636239239,1241.1169290730904,1,2,0
49,31.953086954707782,1613.0728390564473,0,0,0
71,43.03192246828776,3008.9804508776424,1,0,0
49,30.64117629028446,1527.6382423194727,0,1,0
20,102.17524169853904,2084.0944996793123,1,2,1
63,33.89689918866246,2140.2643118391366,0,1,1
61,94.72975575598568,5866.363647896992,0,0,1
49,24.791386791333373,1184.2427991928228,0,1,0
71,114.85203275139152,8238.271336004875,1,1,1
1,91.11600875277662,27.568707822781512,0,0,0
13,20.67965485861118,308.78693775592717,1,1,1
51,96.3856500200214,4908.547476956518,0,0,1
56,71.40819207661853,3963.452126734974,0,2,0
62,97.93651703351198,5989.000118641142,0,1,1
32,72.24968088905885,2298.9563312540427,0,0,0
30,84.10248576353547,2506.883818897029,1,1,1
29,98.63316553950405,2869.0071117933403,0,0,1
49,60.51080545878567,3001.2702162960345,1,1,0
45,20.27081498204521,871.7633655367671,1,0,0
30,104.99464959451885,3237.7528718940953,0,0,1
16,58.08903626246626,902.4978445841792,0,1,1
40,69.60427260165831,2814.280603017702,0,2,0
19,20.77666421539687,399.2649892557047,1,0,1
18,69.2092010350098,1235.8301329473973,0,1,0
1,118.64874015717295,120.65159927042454,0,1,1
47,47.82676608187697,2200.843629939687,1,0,0
66,59.541827024237804,3910.3822769710737,0,0,1
38,88.71899964686766,3304.3342239161634,0,1,1
51,101.47936675236586,5147.984187564646,0,0,0
63,61.73916240061003,3866.2338848875347,0,2,1
4,50.96688704012925,246.12861629908417,0,1,0
1,113.7825799985067,97.18632033115392,0,2,1
8,87.71449666716693,679.3118921504667,1,0,1
29,31.902130449314107,936.163791362811,0,2,1
55,26.892787813464864,1488.1459602066957,0,0,0
3,68.35498507903691,175.51292167136296,0,1,1
32,42.00900660472725,1363.9996309772118,0,0,1
10,45.39847533762535,445.05239349235075,0,0,0
34,107.76921788278483,3634.520242981934,0,0,1
55,28.95660243163107,1567.839192192759,0,0,1
32,91.53641152288897,2976.632703200044,0,1,1
50,47.1142253380588,2332.4398672399625,0,1,1
7,96.03282214041377,685.2860218082035,0,1,1
